time,layout_data_offset,data_0,data_1,data_2,data_3
2025/08/06 12:38:46.502290094,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:46.605595510,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:46.707557094,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:46.805329094,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:46.908120594,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:47.2953552,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:47.110705219,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:47.203308719,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:47.305137302,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:47.403473011,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:47.502054386,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:47.602627344,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:47.702561219,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:47.808224177,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:47.900744678,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:48.324886,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:48.102118011,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:48.203814386,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:48.305310219,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:48.407387178,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:48.506419928,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:48.609128178,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:48.704052678,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:48.811048928,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:48.907975220,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:49.6916136,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:49.103547095,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:49.204682928,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:49.302795553,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:49.403835553,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:49.507382845,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:49.602974845,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:49.706197637,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:49.808764512,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:49.902267428,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:50.4086970,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:50.112600262,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:50.202795054,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:50.309215804,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:50.406363054,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:50.502921637,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:50.603600304,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:50.709502679,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:50.804973471,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:50.901355429,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:51.3012346,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:51.102696304,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:51.205305304,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:51.306507804,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:51.402959138,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:51.502168179,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:51.602591471,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:51.703052513,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:51.803291346,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:51.907005846,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:52.3219346,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:52.108910013,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:52.201154096,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:52.315047055,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:52.405702471,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:52.502144721,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:52.602198513,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:52.700549388,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:52.802722222,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:52.900122138,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:53.4498097,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:53.100771680,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:53.200423180,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:53.307974472,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:53.407056680,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:53.503210180,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:53.606083430,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:53.713424222,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:53.804604805,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:53.900740805,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:54.1748805,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:54.104529389,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:54.201291333,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:54.306554958,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:54.408744666,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:54.503062000,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:54.606539416,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:54.706221583,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:54.802144458,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:54.907895167,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:55.1939875,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:55.101065792,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:55.203585833,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:55.301771458,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:55.403744042,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:55.502488792,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:55.602719334,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:55.700889667,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:55.804267500,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:55.901104500,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:56.5337875,0,20.0,20.0,20.0,20.0
2025/08/06 12:38:56.101063167,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:56.209712001,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:56.304232876,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:56.402019917,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:56.503490584,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:56.605246292,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:56.713782834,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:56.806734667,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:56.900274959,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:57.418959,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:57.100730543,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:57.200991918,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:57.302268709,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:57.405947418,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:57.503424876,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:57.601671501,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:57.706998626,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:57.807848376,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:57.902847251,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:58.3229543,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:58.125039460,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:58.204810668,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:58.305702126,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:58.405354793,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:58.502518752,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:58.600359918,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:58.701896085,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:58.802090293,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:58.903411377,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:59.4156002,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:59.100992960,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:59.206294169,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:59.301540460,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:59.405631419,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:59.508770669,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:59.603656419,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:59.707779169,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:59.809087627,0,20.0,20.0,10.0,10.0
2025/08/06 12:38:59.900932086,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:00.4252169,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:00.102658211,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:00.207347294,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:00.306106419,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:00.402228752,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:00.502309628,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:00.601406586,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:00.702014961,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:00.804458294,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:00.905551003,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:01.6179669,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:01.107821836,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:01.208510003,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:01.313643545,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:01.402442420,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:01.502102378,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:01.602657920,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:01.702897211,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:01.813314462,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:01.907666212,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:02.7509295,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:02.109001420,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:02.202534795,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:02.302670003,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:02.402311878,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:02.504922129,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:02.601134462,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:02.700052212,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:02.801121087,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:02.900199545,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:03.1391962,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:03.100072420,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:03.201863837,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:03.300402921,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:03.401090671,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:03.501947671,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:03.605506754,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:03.700952754,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:03.802781587,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:03.900694629,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:04.331254,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:04.101602463,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:04.201423213,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:04.300776921,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:04.404546379,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:04.501569713,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:04.601833546,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:04.702004421,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:04.800397921,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:04.904946880,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:05.966463,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:05.100737880,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:05.200484005,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:05.300629713,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:05.402919088,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:05.501837213,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:05.600606713,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:05.700807630,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:05.800820588,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:05.900602838,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:06.925964,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:06.103795297,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:06.201760047,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:06.301081172,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:06.400195214,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:06.500341380,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:06.602255089,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:06.703196297,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:06.803296714,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:06.901088922,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:07.1127464,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:07.102666422,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:07.203954381,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:07.317183006,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:07.406875423,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:07.504928548,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:07.608301798,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:07.706900923,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:07.809828173,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:07.901891089,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:08.2332089,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:08.101487215,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:08.201125048,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:08.301564673,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:08.402434423,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:08.500587340,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:08.601445423,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:08.701979756,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:08.800138257,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:08.901014340,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:09.136423,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:09.101451298,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:09.200889590,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:09.303314548,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:09.400857590,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:09.500346757,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:09.601172799,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:09.701124590,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:09.803287382,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:09.902366215,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:10.1093007,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:10.100937840,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:10.200217632,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:10.301246507,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:10.401216341,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:10.502486507,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:10.603138716,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:10.704646674,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:10.803225382,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:10.909496674,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:11.2474216,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:11.104646508,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:11.203030091,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:11.306184966,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:11.400715799,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:11.502936591,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:11.605897925,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:11.707855425,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:11.800377508,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:11.901575466,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:12.789175,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:12.104698216,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:12.206129258,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:12.306637717,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:12.403462925,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:12.502146508,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:12.607586967,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:12.708921925,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:12.802176508,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:12.901093883,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:13.1644842,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:13.103872675,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:13.201541092,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:13.301103384,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:13.401079509,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:13.509255842,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:13.612362134,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:13.705513967,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:13.810101426,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:13.903585884,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:14.3618051,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:14.103414009,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:14.212418801,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:14.307453551,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:14.403272343,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:14.503234676,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:14.603419468,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:14.703926468,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:14.800743968,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:14.902353593,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:15.2308718,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:15.110986218,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:15.207291135,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:15.307728093,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:15.401467385,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:15.505626510,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:15.609264051,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:15.707835843,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:15.808201218,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:15.909494052,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:16.3256010,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:16.105003218,0,20.0,20.0,10.0,10.0
2025/08/06 12:39:16.206508302,0,20.0,20.0,5.0,5.0
2025/08/06 12:39:16.308824218,0,20.0,20.0,5.0,5.0
2025/08/06 12:39:16.404501760,0,20.0,20.0,5.0,5.0
2025/08/06 12:39:16.504603802,0,20.0,20.0,5.0,5.0
2025/08/06 12:39:16.604824427,0,20.0,20.0,5.0,5.0
2025/08/06 12:39:16.712215219,0,20.0,20.0,5.0,5.0
2025/08/06 12:39:16.813458094,0,20.0,20.0,5.0,5.0
2025/08/06 12:39:16.900006219,0,20.0,20.0,5.0,5.0
2025/08/06 12:39:17.2443135,0,20.0,20.0,5.0,5.0
