time,layout_data_offset,data_0,data_1,data_2,data_3
2025/08/06 20:22:54.22222503,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:54.121937712,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:54.212641545,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:54.316308545,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:54.416385087,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:54.515465170,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:54.619620170,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:54.713995087,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:54.811931129,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:54.911391712,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:55.12890379,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:55.113809296,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:55.213552837,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:55.313013046,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:55.412218921,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:55.512826879,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:55.611950921,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:55.715288087,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:55.813089713,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:55.918755879,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:56.20593796,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:56.119571463,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:56.222448963,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:56.320179296,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:56.413164921,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:56.513840421,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:56.611266713,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:56.711650671,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:56.813056588,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:56.913756463,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:57.14549880,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:57.114426130,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:57.212638588,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:57.314151130,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:57.418031213,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:57.510838630,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:57.609824880,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:57.710851380,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:57.811234422,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:57.912629422,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:58.14087630,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:58.115798047,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:58.224516755,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:58.316742589,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:58.418043922,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:58.512236005,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:58.616750047,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:58.714619506,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:58.810825714,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:58.925197714,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:59.15627839,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:59.118152006,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:59.213148339,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:59.329180173,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:59.414292964,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:59.516746548,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:59.613845964,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:59.720124673,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:59.814826881,0,30.0,30.0,30.0,30.0
2025/08/06 20:22:59.920344756,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:00.18619673,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:00.111082340,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:00.211907923,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:00.310922673,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:00.411823006,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:00.511297048,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:00.614291631,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:00.711757423,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:00.819247340,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:00.916534548,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:01.13306965,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:01.120858465,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:01.213192340,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:01.326227840,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:01.414157507,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:01.512172174,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:01.615539215,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:01.714933340,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:01.814063882,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:01.921991257,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:02.18522799,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:02.115796591,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:02.212697091,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:02.310947466,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:02.420199424,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:02.515032591,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:02.615763216,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:02.720808507,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:02.810766216,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:02.911267008,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:03.11862341,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:03.113793341,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:03.221791008,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:03.315513466,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:03.413743133,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:03.521602591,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:03.611574925,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:03.714198091,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:03.812873716,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:03.912974883,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:04.14215883,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:04.118453591,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:04.213082300,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:04.317904300,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:04.423712592,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:04.518968800,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:04.621348008,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:04.712656050,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:04.816641467,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:04.921288884,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:05.19509717,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:05.112012967,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:05.212932134,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:05.320522009,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:05.410159634,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:05.510802967,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:05.611925801,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:05.713266842,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:05.815492217,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:05.916533009,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:06.15467134,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:06.114359092,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:06.215269092,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:06.318882718,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:06.411326759,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:06.511206676,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:06.615373009,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:06.721552343,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:06.818255259,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:06.923371968,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:07.18215676,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:07.112505635,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:07.212581426,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:07.312035426,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:07.420345135,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:07.514095176,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:07.616003635,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:07.722140010,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:07.814843218,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:07.930976302,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:08.16803302,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:08.111721010,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:08.212214010,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:08.311721218,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:08.411853385,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:08.512228427,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:08.617321844,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:08.716732677,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:08.812940552,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:08.911600510,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:09.20620469,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:09.122381052,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:09.218427802,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:09.313214594,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:09.422854594,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:09.522555677,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:09.612598052,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:09.713216344,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:09.814167511,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:09.913902678,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:10.13313969,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:10.113097469,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:10.223047011,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:10.312799303,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:10.411984219,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:10.515562303,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:10.616278678,0,30.0,30.0,30.0,30.0
2025/08/06 20:23:10.714394386,0,30.0,30.0,30.0,30.0
