time,tick_secs,tick_nsecs,status,pose_0,pose_1,pose_2,pose_3,pose_4,pose_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5
2025/08/06 20:22:54.455939795,1754479374,454812170,041,-6.467812538146973,3.702688694000244,0.0,0.0,0.0,-2.2502315044403076,1.2362843751907349,0.8728110194206238,0.0,0.0,0.0,0.37675029039382935
2025/08/06 20:22:54.516783254,1754479374,516608712,041,-6.477596759796143,3.551671266555786,0.0,0.0,0.0,-2.2125563621520996,1.2367002964019775,0.8728110194206238,0.0,0.0,0.0,0.37675464153289795
2025/08/06 20:22:54.554506545,1754479374,553782045,041,-6.477596759796143,3.551671266555786,0.0,0.0,0.0,-2.2125563621520996,1.2367002964019775,0.8728110194206238,0.0,0.0,0.0,0.37675464153289795
2025/08/06 20:22:54.621401587,1754479374,621042087,041,-6.481710433959961,3.4003591537475586,0.0,0.0,0.0,-2.1748809814453125,1.2371021509170532,0.8728110194206238,0.0,0.0,0.0,0.3767586946487427
2025/08/06 20:22:54.650827379,1754479374,650358920,041,-6.481710433959961,3.4003591537475586,0.0,0.0,0.0,-2.1748809814453125,1.2371021509170532,0.8728110194206238,0.0,0.0,0.0,0.3767586946487427
2025/08/06 20:22:54.715671670,1754479374,715312004,041,-6.480144500732422,3.2489664554595947,0.0,0.0,0.0,-2.137205123901367,1.2374905347824097,0.8728110194206238,0.0,0.0,0.0,0.3767624795436859
2025/08/06 20:22:54.752378629,1754479374,751899129,041,-6.480144500732422,3.2489664554595947,0.0,0.0,0.0,-2.137205123901367,1.2374905347824097,0.8728110194206238,0.0,0.0,0.0,0.3767624795436859
2025/08/06 20:22:54.813608920,1754479374,813414629,041,-6.472898006439209,3.0977072715759277,0.0,0.0,0.0,-2.0995287895202637,1.237865924835205,0.8728110194206238,0.0,0.0,0.0,0.37676599621772766
2025/08/06 20:22:54.850439379,1754479374,850146545,041,-6.472898006439209,3.0977072715759277,0.0,0.0,0.0,-2.0995287895202637,1.237865924835205,0.8728110194206238,0.0,0.0,0.0,0.37676599621772766
2025/08/06 20:22:54.912483254,1754479374,912313170,041,-6.459978103637695,2.946796178817749,0.0,0.0,0.0,-2.061852216720581,1.238228678703308,0.8728110194206238,0.0,0.0,0.0,0.3767692744731903
2025/08/06 20:22:54.953613504,1754479374,953295337,041,-6.459978103637695,2.946796178817749,0.0,0.0,0.0,-2.061852216720581,1.238228678703308,0.8728110194206238,0.0,0.0,0.0,0.3767692744731903
2025/08/06 20:22:55.14397754,1754479375,13997212,041,-6.441400527954102,2.7964468002319336,0.0,0.0,0.0,-2.0241751670837402,1.238579273223877,0.8728110194206238,0.0,0.0,0.0,0.37677234411239624
2025/08/06 20:22:55.51210129,1754479375,50559754,041,-6.441400527954102,2.7964468002319336,0.0,0.0,0.0,-2.0241751670837402,1.238579273223877,0.8728110194206238,0.0,0.0,0.0,0.37677234411239624
2025/08/06 20:22:55.115487171,1754479375,115168504,041,-6.417187690734863,2.6468722820281982,0.0,0.0,0.0,-1.9864979982376099,1.2389180660247803,0.8728110194206238,0.0,0.0,0.0,0.37677517533302307
2025/08/06 20:22:55.152248296,1754479375,151682337,041,-6.417187690734863,2.6468722820281982,0.0,0.0,0.0,-1.9864979982376099,1.2389180660247803,0.8728110194206238,0.0,0.0,0.0,0.37677517533302307
2025/08/06 20:22:55.215217129,1754479375,214895171,041,-6.38737154006958,2.4982850551605225,0.0,0.0,0.0,-1.9488204717636108,1.2392455339431763,0.8728110194206238,0.0,0.0,0.0,0.3767777979373932
2025/08/06 20:22:55.251350421,1754479375,250990171,041,-6.38737154006958,2.4982850551605225,0.0,0.0,0.0,-1.9488204717636108,1.2392455339431763,0.8728110194206238,0.0,0.0,0.0,0.3767777979373932
2025/08/06 20:22:55.314688421,1754479375,314186046,041,-6.351991176605225,2.350895881652832,0.0,0.0,0.0,-1.9111427068710327,1.2395620346069336,0.8728110194206238,0.0,0.0,0.0,0.37678027153015137
2025/08/06 20:22:55.351054337,1754479375,350533879,041,-6.351991176605225,2.350895881652832,0.0,0.0,0.0,-1.9111427068710327,1.2395620346069336,0.8728110194206238,0.0,0.0,0.0,0.37678027153015137
2025/08/06 20:22:55.413072087,1754479375,412686004,041,-6.311095237731934,2.2049143314361572,0.0,0.0,0.0,-1.8734647035598755,1.239867925643921,0.8728110194206238,0.0,0.0,0.0,0.3767825663089752
2025/08/06 20:22:55.450909712,1754479375,450618379,041,-6.311095237731934,2.2049143314361572,0.0,0.0,0.0,-1.8734647035598755,1.239867925643921,0.8728110194206238,0.0,0.0,0.0,0.3767825663089752
2025/08/06 20:22:55.514095671,1754479375,513828671,041,-6.264738082885742,2.0605475902557373,0.0,0.0,0.0,-1.8357864618301392,1.2401635646820068,0.8728110194206238,0.0,0.0,0.0,0.37678468227386475
2025/08/06 20:22:55.553208921,1754479375,552880462,041,-6.264738082885742,2.0605475902557373,0.0,0.0,0.0,-1.8357864618301392,1.2401635646820068,0.8728110194206238,0.0,0.0,0.0,0.37678468227386475
2025/08/06 20:22:55.613255546,1754479375,612973796,041,-6.212983131408691,1.9180011749267578,0.0,0.0,0.0,-1.7981079816818237,1.2404491901397705,0.8728110194206238,0.0,0.0,0.0,0.3767866790294647
2025/08/06 20:22:55.656539254,1754479375,653293629,041,-6.212983131408691,1.9180011749267578,0.0,0.0,0.0,-1.7981079816818237,1.2404491901397705,0.8728110194206238,0.0,0.0,0.0,0.3767866790294647
2025/08/06 20:22:55.717852921,1754479375,717339837,041,-6.155901908874512,1.7774776220321655,0.0,0.0,0.0,-1.7604292631149292,1.2407252788543701,0.8728110194206238,0.0,0.0,0.0,0.37678852677345276
2025/08/06 20:22:55.756026254,1754479375,754628671,041,-6.155901908874512,1.7774776220321655,0.0,0.0,0.0,-1.7604292631149292,1.2407252788543701,0.8728110194206238,0.0,0.0,0.0,0.37678852677345276
2025/08/06 20:22:55.814685296,1754479375,814055754,041,-6.093573093414307,1.6391769647598267,0.0,0.0,0.0,-1.7227504253387451,1.2409921884536743,0.8728110194206238,0.0,0.0,0.0,0.37679022550582886
2025/08/06 20:22:55.854964588,1754479375,853779588,041,-6.093573093414307,1.6391769647598267,0.0,0.0,0.0,-1.7227504253387451,1.2409921884536743,0.8728110194206238,0.0,0.0,0.0,0.37679022550582886
