time,tick_secs,tick_nsecs,status,pose_0,pose_1,pose_2,vel_0,vel_1,vel_2
2025/08/05 16:53:53.956360719,1754380433,956043219,041,0.008314436301589012,-0.003469261573627591,0.0030165978241711855,0.11955505609512329,-0.061291955411434174,0.04717099294066429
2025/08/05 16:53:53.993467802,1754380433,993241969,041,0.008314436301589012,-0.003469261573627591,0.0030165978241711855,0.11955505609512329,-0.061291955411434174,0.04717099294066429
2025/08/05 16:53:54.54627844,1754380434,54466677,041,0.02028837613761425,-0.009562363848090172,0.007733697071671486,0.21629585325717926,-0.11308612674474716,0.08055032789707184
2025/08/05 16:53:54.92738844,1754380434,92475219,041,0.02028837613761425,-0.009562363848090172,0.007733697071671486,0.21629585325717926,-0.11308612674474716,0.08055032789707184
2025/08/05 16:53:54.156391386,1754380434,156193219,041,0.042004771530628204,-0.02070336416363716,0.0157887302339077,0.3100455701351166,-0.15930598974227905,0.09977257251739502
2025/08/05 16:53:54.195016053,1754380434,194711178,041,0.042004771530628204,-0.02070336416363716,0.0157887302339077,0.3100455701351166,-0.15930598974227905,0.09977257251739502
2025/08/05 16:53:54.254644261,1754380434,254484844,041,0.0732569769024849,-0.03614247590303421,0.02576598711311817,0.40135979652404785,-0.20010298490524292,0.10812260210514069
2025/08/05 16:53:54.293052011,1754380434,292781844,041,0.0732569769024849,-0.03614247590303421,0.02576598711311817,0.40135979652404785,-0.20010298490524292,0.10812260210514069
2025/08/05 16:53:54.355882469,1754380434,355695219,041,0.11389516294002533,-0.05511210113763809,0.03657824918627739,0.49130919575691223,-0.23567543923854828,0.10732636600732803
2025/08/05 16:53:54.392896844,1754380434,392646386,041,0.11389516294002533,-0.05511210113763809,0.03657824918627739,0.49130919575691223,-0.23567543923854828,0.10732636600732803
2025/08/05 16:53:54.457000969,1754380434,456731636,041,0.16385509073734283,-0.07686715573072433,0.04731088504195213,0.581034779548645,-0.26648303866386414,0.09968999773263931
2025/08/05 16:53:54.492667219,1754380434,492282594,041,0.16385509073734283,-0.07686715573072433,0.04731088504195213,0.581034779548645,-0.26648303866386414,0.09968999773263931
2025/08/05 16:53:54.555876636,1754380434,555705636,041,0.22315382957458496,-0.10073774307966232,0.057279884815216064,0.6034359335899353,0.0626404881477356,0.11887678503990173
2025/08/05 16:53:54.592880803,1754380434,592553344,041,0.22315382957458496,-0.10073774307966232,0.057279884815216064,0.6034359335899353,0.0626404881477356,0.11887678503990173
2025/08/05 16:53:54.664139094,1754380434,663749678,041,0.2830398380756378,-0.09102938324213028,0.06916756182909012,0.6250854730606079,0.2966855764389038,0.13673515617847443
2025/08/05 16:53:54.698904636,1754380434,698498719,041,0.2830398380756378,-0.09102938324213028,0.06916756182909012,0.6250854730606079,0.2966855764389038,0.13673515617847443
2025/08/05 16:53:54.761692511,1754380434,761096136,041,0.3433484733104706,-0.057111650705337524,0.08284107595682144,0.6460086107254028,0.46311885118484497,0.1533571034669876
2025/08/05 16:53:54.792706594,1754380434,792303886,041,0.3433484733104706,-0.057111650705337524,0.08284107595682144,0.6460086107254028,0.46311885118484497,0.1533571034669876
2025/08/05 16:53:54.853078428,1754380434,852942761,041,0.40389564633369446,-0.0056130969896912575,0.09817678481340408,0.6662297248840332,0.5814722776412964,0.16882820427417755
2025/08/05 16:53:54.891795970,1754380434,891611386,041,0.40389564633369446,-0.0056130969896912575,0.09817678481340408,0.6662297248840332,0.5814722776412964,0.16882820427417755
2025/08/05 16:53:54.953971886,1754380434,953811970,041,0.46449825167655945,0.058784451335668564,0.11505960673093796,0.6857723593711853,0.6656352877616882,0.18322816491127014
2025/08/05 16:53:54.993624345,1754380434,993389761,041,0.46449825167655945,0.058784451335668564,0.11505960673093796,0.6857723593711853,0.6656352877616882,0.18322816491127014
2025/08/05 16:53:55.61148011,1754380435,60888886,041,0.5249801874160767,0.13278092443943024,0.1333824247121811,0.7046593427658081,0.7254849672317505,0.19663113355636597
2025/08/05 16:53:55.93680720,1754380435,93380470,041,0.5249801874160767,0.13278092443943024,0.1333824247121811,0.7046593427658081,0.7254849672317505,0.19663113355636597
2025/08/05 16:53:55.161961636,1754380435,161687470,041,0.585172176361084,0.2140561044216156,0.15304553508758545,0.7229125499725342,0.7680450677871704,0.20910614728927612
2025/08/05 16:53:55.193265636,1754380435,192874761,041,0.585172176361084,0.2140561044216156,0.15304553508758545,0.7229125499725342,0.7680450677871704,0.20910614728927612
2025/08/05 16:53:55.254041720,1754380435,253744845,041,0.644909679889679,0.30098357796669006,0.17395615577697754,0.7405533194541931,0.7983102798461914,0.2207174450159073
2025/08/05 16:53:55.293371720,1754380435,293162928,041,0.644909679889679,0.30098357796669006,0.17395615577697754,0.7405533194541931,0.7983102798461914,0.2207174450159073
2025/08/05 16:53:55.355869053,1754380435,355668595,041,0.7040302157402039,0.3924272954463959,0.19602790474891663,0.7576022744178772,0.8198323249816895,0.23152482509613037
2025/08/05 16:53:55.395901886,1754380435,395647261,041,0.7040302157402039,0.3924272954463959,0.19602790474891663,0.7576022744178772,0.8198323249816895,0.23152482509613037
2025/08/05 16:53:55.456502470,1754380435,456191511,041,0.7623711824417114,0.4875965714454651,0.2191803753376007,0.7740790843963623,0.8351370096206665,0.2415839582681656
2025/08/05 16:53:55.496111428,1754380435,495791928,041,0.7623711824417114,0.4875965714454651,0.2191803753376007,0.7740790843963623,0.8351370096206665,0.2415839582681656
2025/08/05 16:53:55.557780261,1754380435,557471678,041,0.8197688460350037,0.5859430432319641,0.24333877861499786,0.7900031208992004,0.8460204005241394,0.25094664096832275
