time,layout_data_offset,data_0,data_1,data_2,data_3
2025/08/05 16:54:18.456724425,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:18.556620383,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:18.657543633,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:18.757702550,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:18.855629175,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:18.960556425,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:19.59524133,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:19.157286675,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:19.252506342,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:19.354333759,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:19.457556759,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:19.554817009,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:19.663818550,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:19.761003509,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:19.863527342,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:19.952810550,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:20.53475051,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:20.153593217,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:20.252669301,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:20.357014092,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:20.457544467,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:20.559461634,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:20.663998801,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:20.756635718,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:20.857044468,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:20.955997009,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:21.57557718,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:21.154027259,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:21.260416051,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:21.359449676,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:21.463327385,0,30.0,30.0,-20.0,-20.0
2025/08/05 16:54:21.557361593,0,30.0,30.0,-10.0,-10.0
2025/08/05 16:54:21.659694593,0,30.0,30.0,0.0,0.0
2025/08/05 16:54:21.764204426,0,30.0,30.0,10.0,10.0
2025/08/05 16:54:21.859378176,0,30.0,30.0,20.0,20.0
2025/08/05 16:54:21.954331760,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:22.54235135,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:22.153476677,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:22.256781552,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:22.358351135,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:22.456863968,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:22.558324760,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:22.656811677,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:22.757247843,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:22.862568969,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:22.963797094,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:23.66013594,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:23.157974969,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:23.260833927,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:23.358542469,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:23.472469427,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:23.556753386,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:23.657392052,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:23.754840219,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:23.856732511,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:23.958140011,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:24.53051177,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:24.154233469,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:24.252118344,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:24.354305261,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:24.454103136,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:24.555947803,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:24.655648719,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:24.756424844,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:24.867549303,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:24.955953386,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:25.53773970,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:25.156450595,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:25.253038970,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:25.356699803,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:25.454467470,0,30.0,30.0,30.0,30.0
